id,tweet,subtask_a,subtask_b,subtask_c
22717,"['could', 'killed', 'many', 'hunting', 'rifle', 'time', 'vantage', 'close', 'hour', 'police', 'entered', 'room', 'actual', 'shooting', 'min', 'making', 'gun', 'control', 'going', 'get', 'people', 'killed', 'need', 'smarter']",NOT,,
88539,"['aha', 'yes', 'see', 'individual', 'sense', 'needing', 'belong', 'winning', 'team', 'constant', 'conditioning', 'self', 'devaluation', 'see', 'strong', 'sense', 'q', 'side', 'left', 'hillary', 'antifa', 'side', 'well', 'regardless', 'think', 'winning']",NOT,,
65786,"['oh', 'know', 'know', 'talking', 'see', 'tweet', 'repling', 'lol']",NOT,,
54437,"['another', 'demonstration', 'gun', 'free', 'zones', 'work', 'brought', 'liberal', 'likely', 'supports', 'stricter', 'gun', 'control']",NOT,,
19514,"['pussy', 'grabbing', 'one', 'wearing', 'gloves', 'handling', 'food', 'maga', 'url']",OFF,TIN,IND
57943,"['plan', 'environment', 'even', 'conservatives', 'able', 'understand', 'able', 'live', 'planet', 'make', 'money']",NOT,,
66328,"['happens', 'tell', 'white', 'liberals', 'get', 'congratulate', 'woke', 'put', 'money', 'mouth', 'simple', 'fact', 'life', 'breaks', 'brains']",NOT,,
34317,"['antifa', 'beat', 'facsists', 'try', 'get', 'change', 'mind', 'know', 'lost', 'cause', 'try', 'change', 'fascist', 'mind', 'scare', 'hiding', 'demoralize', 'stop', 'spread', 'hateful', 'ideology', 'forcing', 'views', 'others']",OFF,TIN,IND
44837,"['soros', 'root', 'everything', 'anything', 'anti', 'american', 'money', 'hollywood', 'way', 'islam', 'antifa', 'illegals', 'url']",NOT,,
36289,"['firemorningjoe', 'cut', 'cloth', 'conservatives', 'misogyny', 'bigotry', 'always', 'display', 'responsible', 'trump', 'url']",OFF,TIN,GRP
80570,"['truly', 'got', 'idiotic', 'thing', 'ever', 'seen']",OFF,UNT,
43185,"['brigitte', 'gabriel', 'experienced', 'life', 'would', 'nightmares', 'sounding', 'alarm', 'americans', 'buy', 'book', 'pay', 'attention', 'warning', 'america']",NOT,,
86477,"['work', 'want', 'control', 'population', 'australian', 'gun', 'control', 'effect', 'homicides']",OFF,TIN,OTH
67080,"['poor', 'baby']",NOT,,
96270,"['antifa', 'democrats', 'dixiecrats', 'kkk', 'url', 'url']",NOT,,
44015,"['liberals', 'ruin', 'everything']",OFF,TIN,GRP
48060,"['forget', 'telling', 'primarily', 'black', 'liberal', 'audience', 'conservatives', 'want', 'put', 'back', 'chains']",NOT,,
31065,"['sad', 'exploited', 'also', 'reputation', 'destroyed', 'read', 'part', 'antifa']",NOT,,
11411,"['happens', 'let', 'liberal', 'get', 'hold', 'gun', 'would', 'good', 'place', 'start', 'gun', 'control', 'ban', 'liberals', 'getting', 'guns']",OFF,TIN,GRP
10133,"['look', 'happy', 'maga']",OFF,TIN,IND
22128,"['trump', 'proposes', 'racial', 'profiling', 'tactic', 'start', 'thinking', 'url']",NOT,,
36518,"['introducing', 'sweet', 'sweet', 'baby', 'king', 'always', 'sooo', 'nice', 'try', 'sit', 'sofa', 'never', 'attacks', 'url']",NOT,,
59559,"['gone', 'tho', 'inputed', 'bottom', 'top', 'first', 'seconds', 'tweet', 'good', 'tmart', 'thumbs_up_light_skin_tone']",NOT,,
99618,"['exactly', 'record', 'basically', 'saying', 'president', 'law', 'noted', 'gop', 'fine', 'rudy', 'issues', 'url']",NOT,,
53309,"['kamalaharris', 'new', 'dem', 'emperor', 'clothes', 'taxpayers', 'funded', 'unprecedented', 'armed', 'protection', 'gun', 'control', 'sen', 'kamala', 'harris', 'url', 'via']",NOT,,
29497,"['yet', 'fat']",OFF,TIN,IND
84329,"['plenty', 'evidence', 'guilty', 'hill', 'accused', 'since', 'conf', 'hearings', 'guilty', 'innocence', 'got', 'bench', 'times', 'diff', 'journalist', 'call', 'white', 'supremacy', 'alt', 'right', 'antifa', 'pick']",NOT,,
50315,"['understand', 'capablities', 'despite', 'proof', 'economy', 'hypothesis', 'lied', 'liberals', 'entire', 'life', 'believing', 'told', 'liberal', 'media', 'made', 'bill', 'clinton', 'look', 'good', 'could', 'trump']",NOT,,
97959,"['oath', 'must', 'subpoenaed', 'testify', 'lifetime', 'appointment', 'stake', 'please', 'right', 'time', 'allow', 'orrin', 'hatch', 'already', 'made', 'mind', 'lying', 'allowed', 'question', 'kind', 'questions', 'could', 'invite', 'lawsuit']",NOT,,
66524,['best'],NOT,,
97300,"['joke', 'gem', 'alright', 'racist', 'phony', 'right', 'along', 'racist', 'phony', 'thinks', 'follow', 'second', 'account', 'block', 'speak', 'truth', 'could', 'care', 'less', 'follower', 'like', 'big', 'party', 'care', 'discriminate', 'url']",OFF,TIN,IND
12919,['indeed'],NOT,,
40855,"['little', 'concerned', 'q', 'followers', 'slowly', 'become', 'sort', 'right', 'wing', 'sjw', 'antifa', 'thingie', 'also', 'excuse', 'horrible', 'english', 'native', 'languase', 'much', 'schooling', 'sorry', 'sucks', 'grinning_face_with_sweat']",NOT,,
84100,"['yep', 'antifa', 'literally', 'hitler']",NOT,,
21270,"['wow', 'hot', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'kissing_face', 'kissing_face', 'kissing_face', 'kissing_face', 'kissing_face']",NOT,,
41818,"['deserving', 'woman', 'happy']",NOT,,
12435,"['noticed', 'lot', 'conservatives', 'thoroughly', 'disingenuous', 'engaging', 'twitter']",NOT,,
14808,"['may', 'forgotten', 'moment', 'eu', 'citizens', 'rights', 'afforded', 'us', 'eu', 'citizens', 'believe', 'shit', 'goes', 'head']",OFF,TIN,GRP
82579,"['modelling', 'plenty', 'women', 'make', 'shit', 'tons', 'money', 'looking', 'good']",NOT,,
84523,"['watching', 'horizon', 'show', 'scientists', 'discovered', 'dna', 'mix', 'humans', 'neanderthals', 'would', 'thought', 'trump', 'getting', 'elected', 'would', 'proof', 'enough', 'maga']",NOT,,
61917,"['hope', 'way', 'watch', 'tv', 'ted', 'spanking', 'liberals', 'always', 'enjoyable']",NOT,,
33322,"['looked', 'work', 'history', 'listed', 'board', 'leading', 'age', 'services', 'aust', 'lasa', 'comes', 'medicare', 'local', 'alliance', 'ever', 'hell']",OFF,UNT,
79251,"['look', 'mirror']",NOT,,
42540,"['sure', 'purple_heart']",NOT,,
13881,"['send', 'party', 'manifesto', 'promised', 'help', 'families', 'maybe', 'remind', 'duties', 'hostileenvironment', 'priceonlove', 'skypefamilies', 'url']",NOT,,
70402,"['families', 'separated', 'border', 'fact', 'picture', 'children', 'cages', 'liberals', 'using', 'show', 'evil', 'trump', 'actually', 'taken', 'obama', 'president']",NOT,,
83462,"['antifa', 'people']",NOT,,
87206,"['peoples', 'vote', 'june', 'people', 'rejected', 'craven', 'worship', 'stand', 'majority', 'contemptuously', 'defying', 'people', 'ge', 'manifesto', 'supporting', 'soros', 'undermining', 'democracy', 'instead']",NOT,,
87300,"['cause', 'bitches', 'playing', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face', 'god', 'aint', 'give', 'gift', 'nothing']",OFF,TIN,GRP
54125,"['free', 'bird', 'return', 'muslim', 'homeland']",NOT,,
75848,"['mom', 'speaks', 'phone', 'compose', 'text', 'brother', 'angry', 'yells', 'phone', 'telling', 'type', 'like', 'brother', 'able', 'tell', 'even', 'yelling', 'woman_facepalming_light_skin_tone']",NOT,,
14948,"['melting', 'snow', 'flakes']",NOT,,
66798,"['victim', 'remains', 'seen', 'liberals', 'turned', 'kavanaughs', 'hearings', 'circus', 'first', 'minute', 'started']",NOT,,
80497,"['coming', 'man', 'threatened', 'try', 'kick', 'turmps', 'ass', 'take', 'set', 'ball']",OFF,TIN,IND
38561,"['shocked', 'hear', 'liberals', 'want', 'centralize', 'power', 'federal', 'level']",NOT,,
55203,"['best', 'best', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",NOT,,
31776,"['whatilearnedtoday', 'liberals', 'win', 'without', 'lying']",NOT,,
60916,"['fast', 'furious', 'holder', 'lol']",NOT,,
97277,"['getting', 'scared', 'ugly', 'man']",OFF,TIN,IND
63113,"['one', 'shows', 'progressive', 'stand', 'watch', 'dislikes', 'right', 'left', 'evenly', 'know', 'right', 'start', 'never', 'seen', 'show', 'check', 'youtube', 'insightful', 'red_heart', 'United_States', 'maga']",NOT,,
59721,"['supreme', 'court', 'worthy']",NOT,,
53839,"['god', 'hope', 'url']",NOT,,
15616,['yes'],NOT,,
95200,"['bitch', 'url']",OFF,UNT,
77769,"['terroism', 'starvation', 'flint', 'poverty', 'climate', 'change', 'global', 'warming', 'sex', 'trafficking', 'bullying', 'body', 'shaming', 'police', 'brutality', 'feminism', 'gun', 'control', 'marches', 'protests']",OFF,TIN,IND
65790,"['prove', 'causation', 'either', 'conservatives', 'cda', 'surely', 'love', 'idea', '𝙿𝚎𝚝𝚊𝚕𝚜', '𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎', 'bashing', 'pm', 'help', 'think', 'also', 'egging', 'former', 'continue', 'bashing', 'boost', 'fortune', 'vainly', 'url']",NOT,,
48548,"['republican', 'men', 'picture', 'men', 'age', 'law', 'makers', 'old', 'sorry', 'young', 'republicans', 'like', 'young', 'conservatives', 'born', 'years', 'age']",NOT,,
83751,"['liberals', 'meme', 'sense', 'humor', 'knowledge', 'meme', 'ing', 'philosophy']",NOT,,
62541,['stunning'],NOT,,
62107,"['yea', 'bitch', 'right', 'getting', 'smacked', 'url']",OFF,UNT,
18474,"['focus', 'proud', 'boys', 'know', 'real', 'journalist', 'kelly', 'focus', 'ones', 'violence', 'antifa', 'want', 'story', 'focus', 'journalists', 'leftist', 'activists', 'constantly', 'ignoring', 'antifa', 'attacks', 'people']",NOT,,
33096,"['hahaha', 'big', 'thighs', 'going', 'make']",OFF,TIN,IND
22879,"['called', 'educating', 'liberals']",NOT,,
81470,"['maga', 'christineford', 'trump', 'tcot', 'ccot', 'americafirst', 'patriots', 'brettkavanaugh', 'say', 'bill', 'clinton', 'whitewater', 'imperative', 'make', 'pattern', 'revolting', 'behavior', 'clear', 'piece', 'painful', 'piece', 'indeed', 'url']",OFF,TIN,IND
20322,"['maga', 'people', 'low', 'iq', 'gdp', 'growth', 'means', 'literally', 'nothing', 'way', 'translate', 'higher', 'income', 'white', 'familes', 'individuals', 'billions', 'goes', 'companies', 'government', 'jobs', 'create', 'labour', 'pays', 'less', 'living', 'wage', 'lmao', 'url']",OFF,TIN,IND
26694,"['wonna', 'get', 'paid', 'pick', 'energy', 'people', 'scream', 'shout', 'like', 'kavanaugh', 'hearing', 'url']",NOT,,
60130,"['bro', 'go', 'watch', 'hold', 'backwood', 'interview', 'like', 'shit', 'irritating', 'lmao', 'nigga', 'mad', 'suspicious']",OFF,TIN,IND
54559,"['bitch', 'built', 'like', 'could', 'beat', 'ass', 'wants', 'url']",OFF,TIN,IND
34961,['trash'],NOT,,
14285,"['pathetic', 'man']",OFF,TIN,IND
25012,"['new', 'psychology', 'thinker', 'think', 'religion', 'aggressive', 'thought', 'deeply', 'think', 'hinduism', 'grinning_face', 'grinning_face', 'grinning_face', 'grinning_face']",NOT,,
19121,"['shouldve', 'played', 'saint', 'marie', 'instead', 'london', 'docks', 'saint', 'ass', 'OK_hand']",NOT,,
61272,"['thank', 'goodness', 'mn', 'passive', 'aggressive', 'love']",NOT,,
25360,"['empty', 'prisons', 'also', 'say', 'broke', 'laws', 'liberal', 'logic']",NOT,,
56949,"['angel', 'much', 'love']",NOT,,
34893,"['asking', 'arrest', 'liberals', 'butthurt', 'months', 'impeachable', 'offense']",NOT,,
90958,"['tolerant', 'left']",NOT,,
42133,"['must', 'talking', 'hateful', 'conservatives']",OFF,TIN,GRP
18834,"['thats', 'correct', 'maga']",OFF,TIN,IND
12741,"['show', 'single', 'case', 'antifa', 'actually', 'murdered', 'someone', 'far', 'right', 'murdered', 'someone', 'charlottesville', 'person_shrugging', 'hypocrisy', 'works', 'ways']",NOT,,
42528,"['bobby', 'fit', 'thats', 'exactly', 'would', 'say', 'sure']",NOT,,
29300,"['white', 'people', 'thank', 'jesus', 'republicans', 'ex', 'crackheads', 'say', 'america', 'hating', 'liberals', 'christians', 'many', 'ex', 'dems', 'thank', 'jesus', 'many', 'former', 'emmys', 'watchers', 'thank', 'jesus', 'daily', 'country', 'ability', 'turn']",NOT,,
14850,"['skip', 'realize', 'saying', 'become', 'professional', 'tweeter', 'kind', 'shitting', 'sports', 'casters', 'many', 'td', 'receptions', 'skip', 'year']",NOT,,
38043,"['leftist', 'wrong', 'liberal', 'colleges', 'ppl', 'students', 'come', 'unmask', 'corrupt', 'woman', 'determined', 'destroy', 'good', 'judge', 'wants', 'liberals', 'courts']",OFF,TIN,IND
40340,"['feeling', 'touch', 'first', 'time', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",NOT,,
76709,"['great', 'mark', 'great', 'one', 'levin', 'candace', 'great', 'owens', 'together', 'team', 'unbeatable', 'sent', 'liberals', 'frenzy', 'whole', 'block', 'liberal', 'voters', 'heads', 'explode', 'sadly', 'alyssa', 'milano', 'wet', 'pants', 'great', 'team']",OFF,TIN,GRP
22728,"['stratadata', 'ai', 'data', 'hairball', 'tdavis', 'touring', 'application', 'cognitive', 'machinelearning', 'techniques', 'speed', 'governance', 'data', 'url']",OFF,TIN,GRP
14037,"['grossly', 'misinterpreting', 'people', 'across', 'parties', 'condemn', 'action', 'look', 'bill', 'davis', 'brian', 'mulroney', 'see', 'even', 'conservatives', 'think', 'horrible', 'decision']",NOT,,
11640,"['proposing', 'scare', 'tactics', 'really', 'meant', 'said', 'trump', 'easily', 'pull', 'good', 'maga', 'republicans', 'easily', 'steal', 'enough', 'votes', 'gop', 'dem', 'independents', 'bring', 'fresh', 'breath', 'rotten', 'politics', 'think']",OFF,TIN,IND
47009,"['liberal', 'would', 'support', 'liberal', 'spent', 'million', 'get', 'liberals', 'elected', 'office', 'libfail', 'url']",OFF,TIN,GRP
90912,"['notice', 'everyone', 'avoids', 'tweet', 'index_pointing_up', 'index_pointing_up', 'might', 'think', 'referring', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'comrade', 'stalk', 'everyone', 'love', 'you_gesture', 'love', 'you_gesture']",NOT,,
97936,"['weirdly', 'vicious', 'bitter', 'extrapolate', 'everyone', 'access', 'decent', 'healthcare', 'liberals', 'think', 'criminals', 'free', 'reveals', 'pretty', 'brutalist', 'impenetrable', 'mind']",OFF,TIN,GRP
12531,"['fuck', 'game', 'watching']",OFF,UNT,
61448,"['grown', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face']",NOT,,
23853,"['health', 'nature', 'threat', 'uk', 'us', 'url']",NOT,,
58454,"['kavanaugh', 'need', 'terms', 'guilty', 'people', 'ones', 'need', 'terms', 'let', 'clue', 'worried', 'going', 'make', 'terrible', 'impression', 'believable', 'trying', 'manage', 'concern']",NOT,,
63262,"['perpetuate', 'colonialism', 'going', 'talk', 'puertorico', 'must', 'puerto', 'ricans', 'panel', 'jeezuz', 'fucking', 'christ', 'difficult', 'diásporaenresistencia', 'url']",NOT,,
13136,"['anonymous', 'message', 'antifa', 'q', 'qanon', 'thegreatawakening', 'commieclowns', 'resistancerises', 'resistance', 'url']",NOT,,
74670,"['antifa', 'place', 'society']",NOT,,
45111,"['two', 'votes', 'home', 'west', 'texas', 'stoked', 'inspiring']",NOT,,
72024,"['liberals', 'trashy']",OFF,TIN,GRP
11405,['grape'],NOT,,
90605,"['hello', 'somebody', 'need', 'hyukjae', 'danger', 'watching', 'fancams']",NOT,,
28728,"['never', 'show', 'much', 'intelligence']",NOT,,
98547,"['yes', 'saw', 'say', 'tapper', 'kept', 'basket', 'kept', 'coming', 'back', 'stupid', 'answers', 'finally', 'gave', 'think', 'big', 'fan', 'policies', 'stupid', 'please']",OFF,TIN,IND
98382,"['go', 'anything', 'fucked', 'head']",OFF,TIN,IND
80430,"['sure', 'thinking']",NOT,,
68007,"['url', 'guy', 'guy', 'looks', 'like', 'sheila', 'qanon', 'maga', 'greatawakening', 'crocodile', 'dundee', 'url']",NOT,,
88809,"['problem', 'go', 'back', 'fast', 'furious', 'proof', 'atf', 'looking', 'influence', 'gun', 'control', 'us', 'may', 'preposterous', 'government', 'would', 'fake', 'sandy', 'hook', 'facilitating', 'drug', 'war', 'somewhat', 'similar']",NOT,,
71577,"['need', 'know', 'empty', 'inside']",OFF,TIN,IND
15863,"['oh', 'dear', 'sorry', 'migraine', 'well', 'sending', 'prayers', 'red_heart', 'smiling_face_with_smiling_eyes', 'rose']",NOT,,
11918,"['sister', 'far', 'kindest', 'sweetest', 'person', 'alive', 'use', 'grandma', 'passed', 'may', 'woman', 'saint', 'even', 'song', 'written', 'mom', 'saint', 'written', 'children', 'course', 'url']",NOT,,
17391,"['liberals', 'mentally', 'unstable']",OFF,TIN,GRP
34443,"['authorized', 'search', 'warrant', 'mr', 'jean', 'home', 'racist', 'drug', 'test', 'premediated', 'murder', 'slandered', 'victim']",OFF,TIN,IND
87904,"['would', 'line', 'putz', 'know', 'conservatives', 'think']",NOT,,
19732,"['dude', 'r', 'u', 'trolling', 'ash', 'rock', 'z', 'beaming_face_with_smiling_eyes', 'guy', 'hurry', 'see', 'bjp', 'govt', 'state']",NOT,,
52972,"['said', 'always', 'praying', 'even', 'tho', 'anything', 'sure', 'heart', 'broken', 'well', 'events']",NOT,,
20800,"['one', 'active', 'threat', 'could', 'shot', 'driving', 'need', 'gun', 'control', 'idea', 'threat', 'exists', 'hypothetical', 'excuse', 'carry', 'big', 'scary', 'gun']",NOT,,
39866,"['get', 'life']",NOT,,
18348,"['containers', 'hurricane', 'donations', 'found', 'rotting', 'puerto', 'rico', 'parking', 'lot', 'url']",NOT,,
61093,"['followed', 'fantastic', 'maga', 'patriots', 'heart_exclamation', 'look', 'forward', 'following', 'back', 'thank', 'wonderful', 'day', 'United_States', 'folded_hands', 'two_hearts']",NOT,,
75384,"['suicide', 'rate', 'america', 'similar', 'countries', 'strict', 'gun', 'control', 'use', 'url', 'u', 'k', 'jumping', 'cliffs', 'bridges', 'common', 'method']",NOT,,
68664,"['joining', 'antifa']",NOT,,
90705,"['apparently', 'durbin', 'amnesia']",NOT,,
83290,"['canada', 'regulated', 'firearms', 'since', 'last', 'quarter', 'th', 'century', 'laws', 'probably', 'contributed', 'canada', 'many', 'handguns', 'circulation', 'us', 'url']",NOT,,
22185,"['heard', 'making', 'waves']",OFF,TIN,IND
13257,"['anita', 'hill', 'versus', 'clarence', 'thomas', 'hope', 'confirmation', 'process', 'end', 'result', 'maga', 'smiling_face_with_smiling_eyes', 'thumbs_up_medium', 'light_skin_tone', 'clapping_hands_medium', 'light_skin_tone', 'folded_hands_medium', 'light_skin_tone', 'victory_hand_medium', 'light_skin_tone', 'police_officer_light_skin_tone', 'woman_pilot_light_skin_tone', 'United_States', 'Puerto_Rico']",NOT,,
90575,['boi'],NOT,,
37630,"['rd', 'time', 'teacher', 'career', 'parent', 'tell', 'praying', 'always', 'consider', 'win', 'clapping_hands_light_skin_tone', 'clapping_hands_light_skin_tone', 'teacherlife', 'prayalloftheprayers', 'url']",NOT,,
51377,"['welcome', 'whysjamescryin']",NOT,,
51635,"['funny', 'watching', 'liberals', 'sudden', 'transparent', 'warner', 'problems', 'leaks', 'truth', 'issues', 'people', 'big', 'trouble', 'warner', 'likely', 'one']",NOT,,
14407,"['brown', 'like']",NOT,,
87366,"['ladies', 'always', 'make', 'smile', 'know', 'mean', 'face_with_tongue']",NOT,,
77089,"['thursdaythoughts', 'fuck', 'liberals', 'forever']",OFF,TIN,GRP
27974,"['scalp', 'custer']",NOT,,
79972,"['proven', 'gun', 'control', 'laws', 'intended', 'disarm', 'law', 'abiding', 'citizens', 'subvert', 'criminal', 'care', 'gun', 'laws']",OFF,TIN,GRP
38981,"['nothing', 'abusive', 'ever', 'done', 'anyone', 'including', 'women', 'people', 'country', 'putting', 'horrible', 'stress', 'worrying', 'going', 'easy', 'says', 'agree', 'gabby']",NOT,,
30085,"['mxm', 'nigger', 'thinks', 'give', 'fuck', 'url']",OFF,TIN,IND
95773,"['fake', 'vote', 'wants', 'sympathy']",OFF,TIN,IND
94397,"['ask', 'antifa', 'one', 'like', 'respect']",NOT,,
51053,"['kids', 'different', 'women', 'american', 'jobless', 'men', 'nigerian', 'men', 'bomb']",OFF,TIN,OTH
21635,"['banning', 'ammunition', 'guns', 'still', 'legal', 'instate', 'gun', 'control', 'keep', 'watch', 'firearms']",NOT,,
80767,"['dont', 'anything', 'trump', 'conservatives', 'refuse', 'trade', 'business']",NOT,,
63772,"['got', 'signing', 'book', 'cute', 'url']",NOT,,
14131,"['russian', 'agent', 'disgrace', 'hey', 'old', 'creep', 'going', 'die', 'prison', 'trump', 'sold', 'america', 'russians', 'time', 'time', 'years', 'crimes', 'scumbag']",OFF,TIN,IND
62738,"['wow', 'salinsky', 'tactics']",NOT,,
